Muni_Code,Muni,Year,Week,Cases,Week_Yr,Muni_Name
05001,MEDELLIN,2017,1,0,2017-01-08,MEDELLÍN
05001,MEDELLIN,2017,2,0,2017-01-15,MEDELLÍN
05001,MEDELLIN,2017,3,0,2017-01-22,MEDELLÍN
05001,MEDELLIN,2017,4,0,2017-01-29,MEDELLÍN
05001,MEDELLIN,2017,5,0,2017-02-05,MEDELLÍN
05001,MEDELLIN,2017,6,0,2017-02-12,MEDELLÍN
05001,MEDELLIN,2017,7,0,2017-02-19,MEDELLÍN
05001,MEDELLIN,2017,8,0,2017-02-26,MEDELLÍN
05001,MEDELLIN,2017,9,0,2017-03-05,MEDELLÍN
05001,MEDELLIN,2017,10,0,2017-03-12,MEDELLÍN
05001,MEDELLIN,2017,11,0,2017-03-19,MEDELLÍN
05001,MEDELLIN,2017,12,0,2017-03-26,MEDELLÍN
05001,MEDELLIN,2017,13,0,2017-04-02,MEDELLÍN
05001,MEDELLIN,2017,14,0,2017-04-09,MEDELLÍN
05001,MEDELLIN,2017,15,0,2017-04-16,MEDELLÍN
05001,MEDELLIN,2017,16,1,2017-04-23,MEDELLÍN
05001,MEDELLIN,2017,17,0,2017-04-30,MEDELLÍN
05001,MEDELLIN,2017,18,2,2017-05-07,MEDELLÍN
05001,MEDELLIN,2017,19,0,2017-05-14,MEDELLÍN
05001,MEDELLIN,2017,20,0,2017-05-21,MEDELLÍN
05001,MEDELLIN,2017,21,0,2017-05-28,MEDELLÍN
05001,MEDELLIN,2017,22,0,2017-06-04,MEDELLÍN
05001,MEDELLIN,2017,23,0,2017-06-11,MEDELLÍN
05001,MEDELLIN,2017,24,1,2017-06-18,MEDELLÍN
05001,MEDELLIN,2017,25,0,2017-06-25,MEDELLÍN
05001,MEDELLIN,2017,26,0,2017-07-02,MEDELLÍN
05001,MEDELLIN,2017,27,0,2017-07-09,MEDELLÍN
05001,MEDELLIN,2017,28,0,2017-07-16,MEDELLÍN
05001,MEDELLIN,2017,29,0,2017-07-23,MEDELLÍN
05001,MEDELLIN,2017,30,0,2017-07-30,MEDELLÍN
05001,MEDELLIN,2017,31,0,2017-08-06,MEDELLÍN
05001,MEDELLIN,2017,32,0,2017-08-13,MEDELLÍN
05001,MEDELLIN,2017,33,0,2017-08-20,MEDELLÍN
05001,MEDELLIN,2017,34,0,2017-08-27,MEDELLÍN
05001,MEDELLIN,2017,35,0,2017-09-03,MEDELLÍN
05001,MEDELLIN,2017,36,0,2017-09-10,MEDELLÍN
05001,MEDELLIN,2017,37,0,2017-09-17,MEDELLÍN
05001,MEDELLIN,2017,38,0,2017-09-24,MEDELLÍN
05001,MEDELLIN,2017,39,0,2017-10-01,MEDELLÍN
05001,MEDELLIN,2017,40,0,2017-10-08,MEDELLÍN
05001,MEDELLIN,2017,41,0,2017-10-15,MEDELLÍN
05001,MEDELLIN,2017,42,0,2017-10-22,MEDELLÍN
05001,MEDELLIN,2017,43,0,2017-10-29,MEDELLÍN
05001,MEDELLIN,2017,44,0,2017-11-05,MEDELLÍN
05001,MEDELLIN,2017,45,1,2017-11-12,MEDELLÍN
05001,MEDELLIN,2017,46,0,2017-11-19,MEDELLÍN
05001,MEDELLIN,2017,47,1,2017-11-26,MEDELLÍN
05001,MEDELLIN,2017,48,1,2017-12-03,MEDELLÍN
05001,MEDELLIN,2017,49,0,2017-12-10,MEDELLÍN
05001,MEDELLIN,2017,50,1,2017-12-17,MEDELLÍN
05001,MEDELLIN,2017,51,0,2017-12-24,MEDELLÍN
05001,MEDELLIN,2017,52,0,2017-12-31,MEDELLÍN
05001,MEDELLIN,2017,53,0,2018-01-07,MEDELLÍN
05031,AMALFI,2017,1,2,2017-01-08,AMALFI
05031,AMALFI,2017,2,0,2017-01-15,AMALFI
05031,AMALFI,2017,3,1,2017-01-22,AMALFI
05031,AMALFI,2017,4,0,2017-01-29,AMALFI
05031,AMALFI,2017,5,0,2017-02-05,AMALFI
05031,AMALFI,2017,6,0,2017-02-12,AMALFI
05031,AMALFI,2017,7,0,2017-02-19,AMALFI
05031,AMALFI,2017,8,1,2017-02-26,AMALFI
05031,AMALFI,2017,9,0,2017-03-05,AMALFI
05031,AMALFI,2017,10,0,2017-03-12,AMALFI
05031,AMALFI,2017,11,0,2017-03-19,AMALFI
05031,AMALFI,2017,12,0,2017-03-26,AMALFI
05031,AMALFI,2017,13,1,2017-04-02,AMALFI
05031,AMALFI,2017,14,0,2017-04-09,AMALFI
05031,AMALFI,2017,15,0,2017-04-16,AMALFI
05031,AMALFI,2017,16,0,2017-04-23,AMALFI
05031,AMALFI,2017,17,0,2017-04-30,AMALFI
05031,AMALFI,2017,18,0,2017-05-07,AMALFI
05031,AMALFI,2017,19,0,2017-05-14,AMALFI
05031,AMALFI,2017,20,0,2017-05-21,AMALFI
05031,AMALFI,2017,21,0,2017-05-28,AMALFI
05031,AMALFI,2017,22,0,2017-06-04,AMALFI
05031,AMALFI,2017,23,0,2017-06-11,AMALFI
05031,AMALFI,2017,24,1,2017-06-18,AMALFI
05031,AMALFI,2017,25,0,2017-06-25,AMALFI
05031,AMALFI,2017,26,0,2017-07-02,AMALFI
05031,AMALFI,2017,27,0,2017-07-09,AMALFI
05031,AMALFI,2017,28,1,2017-07-16,AMALFI
05031,AMALFI,2017,29,0,2017-07-23,AMALFI
05031,AMALFI,2017,30,0,2017-07-30,AMALFI
05031,AMALFI,2017,31,0,2017-08-06,AMALFI
05031,AMALFI,2017,32,0,2017-08-13,AMALFI
05031,AMALFI,2017,33,0,2017-08-20,AMALFI
05031,AMALFI,2017,34,0,2017-08-27,AMALFI
05031,AMALFI,2017,35,0,2017-09-03,AMALFI
05031,AMALFI,2017,36,1,2017-09-10,AMALFI
05031,AMALFI,2017,37,1,2017-09-17,AMALFI
05031,AMALFI,2017,38,0,2017-09-24,AMALFI
05031,AMALFI,2017,39,0,2017-10-01,AMALFI
05031,AMALFI,2017,40,0,2017-10-08,AMALFI
05031,AMALFI,2017,41,1,2017-10-15,AMALFI
05031,AMALFI,2017,42,1,2017-10-22,AMALFI
05031,AMALFI,2017,43,0,2017-10-29,AMALFI
05031,AMALFI,2017,44,0,2017-11-05,AMALFI
05031,AMALFI,2017,45,0,2017-11-12,AMALFI
05031,AMALFI,2017,46,0,2017-11-19,AMALFI
05031,AMALFI,2017,47,1,2017-11-26,AMALFI
05031,AMALFI,2017,48,0,2017-12-03,AMALFI
05031,AMALFI,2017,49,0,2017-12-10,AMALFI
05031,AMALFI,2017,50,1,2017-12-17,AMALFI
05031,AMALFI,2017,51,4,2017-12-24,AMALFI
05031,AMALFI,2017,52,1,2017-12-31,AMALFI
05031,AMALFI,2017,53,0,2018-01-07,AMALFI
05034,ANDES,2017,1,0,2017-01-08,ANDES
05034,ANDES,2017,2,0,2017-01-15,ANDES
05034,ANDES,2017,3,0,2017-01-22,ANDES
05034,ANDES,2017,4,0,2017-01-29,ANDES
05034,ANDES,2017,5,0,2017-02-05,ANDES
05034,ANDES,2017,6,0,2017-02-12,ANDES
05034,ANDES,2017,7,0,2017-02-19,ANDES
05034,ANDES,2017,8,0,2017-02-26,ANDES
05034,ANDES,2017,9,0,2017-03-05,ANDES
05034,ANDES,2017,10,0,2017-03-12,ANDES
05034,ANDES,2017,11,0,2017-03-19,ANDES
05034,ANDES,2017,12,0,2017-03-26,ANDES
05034,ANDES,2017,13,0,2017-04-02,ANDES
05034,ANDES,2017,14,0,2017-04-09,ANDES
05034,ANDES,2017,15,0,2017-04-16,ANDES
05034,ANDES,2017,16,0,2017-04-23,ANDES
05034,ANDES,2017,17,0,2017-04-30,ANDES
05034,ANDES,2017,18,0,2017-05-07,ANDES
05034,ANDES,2017,19,0,2017-05-14,ANDES
05034,ANDES,2017,20,0,2017-05-21,ANDES
05034,ANDES,2017,21,0,2017-05-28,ANDES
05034,ANDES,2017,22,0,2017-06-04,ANDES
05034,ANDES,2017,23,0,2017-06-11,ANDES
05034,ANDES,2017,24,0,2017-06-18,ANDES
05034,ANDES,2017,25,0,2017-06-25,ANDES
05034,ANDES,2017,26,0,2017-07-02,ANDES
05034,ANDES,2017,27,0,2017-07-09,ANDES
05034,ANDES,2017,28,0,2017-07-16,ANDES
05034,ANDES,2017,29,0,2017-07-23,ANDES
05034,ANDES,2017,30,0,2017-07-30,ANDES
05034,ANDES,2017,31,0,2017-08-06,ANDES
05034,ANDES,2017,32,0,2017-08-13,ANDES
05034,ANDES,2017,33,0,2017-08-20,ANDES
05034,ANDES,2017,34,0,2017-08-27,ANDES
05034,ANDES,2017,35,1,2017-09-03,ANDES
05034,ANDES,2017,36,0,2017-09-10,ANDES
05034,ANDES,2017,37,0,2017-09-17,ANDES
05034,ANDES,2017,38,0,2017-09-24,ANDES
05034,ANDES,2017,39,0,2017-10-01,ANDES
05034,ANDES,2017,40,0,2017-10-08,ANDES
05034,ANDES,2017,41,0,2017-10-15,ANDES
05034,ANDES,2017,42,0,2017-10-22,ANDES
05034,ANDES,2017,43,0,2017-10-29,ANDES
05034,ANDES,2017,44,0,2017-11-05,ANDES
05034,ANDES,2017,45,1,2017-11-12,ANDES
05034,ANDES,2017,46,0,2017-11-19,ANDES
05034,ANDES,2017,47,0,2017-11-26,ANDES
05034,ANDES,2017,48,0,2017-12-03,ANDES
05034,ANDES,2017,49,0,2017-12-10,ANDES
05034,ANDES,2017,50,0,2017-12-17,ANDES
05034,ANDES,2017,51,0,2017-12-24,ANDES
05034,ANDES,2017,52,0,2017-12-31,ANDES
05034,ANDES,2017,53,0,2018-01-07,ANDES
05040,ANORI,2017,1,0,2017-01-08,ANORÍ
05040,ANORI,2017,2,0,2017-01-15,ANORÍ
05040,ANORI,2017,3,0,2017-01-22,ANORÍ
05040,ANORI,2017,4,4,2017-01-29,ANORÍ
05040,ANORI,2017,5,1,2017-02-05,ANORÍ
05040,ANORI,2017,6,1,2017-02-12,ANORÍ
05040,ANORI,2017,7,0,2017-02-19,ANORÍ
05040,ANORI,2017,8,0,2017-02-26,ANORÍ
05040,ANORI,2017,9,0,2017-03-05,ANORÍ
05040,ANORI,2017,10,11,2017-03-12,ANORÍ
05040,ANORI,2017,11,1,2017-03-19,ANORÍ
05040,ANORI,2017,12,2,2017-03-26,ANORÍ
05040,ANORI,2017,13,0,2017-04-02,ANORÍ
05040,ANORI,2017,14,6,2017-04-09,ANORÍ
05040,ANORI,2017,15,1,2017-04-16,ANORÍ
05040,ANORI,2017,16,0,2017-04-23,ANORÍ
05040,ANORI,2017,17,1,2017-04-30,ANORÍ
05040,ANORI,2017,18,3,2017-05-07,ANORÍ
05040,ANORI,2017,19,7,2017-05-14,ANORÍ
05040,ANORI,2017,20,8,2017-05-21,ANORÍ
05040,ANORI,2017,21,4,2017-05-28,ANORÍ
05040,ANORI,2017,22,8,2017-06-04,ANORÍ
05040,ANORI,2017,23,1,2017-06-11,ANORÍ
05040,ANORI,2017,24,8,2017-06-18,ANORÍ
05040,ANORI,2017,25,4,2017-06-25,ANORÍ
05040,ANORI,2017,26,2,2017-07-02,ANORÍ
05040,ANORI,2017,27,5,2017-07-09,ANORÍ
05040,ANORI,2017,28,3,2017-07-16,ANORÍ
05040,ANORI,2017,29,5,2017-07-23,ANORÍ
05040,ANORI,2017,30,3,2017-07-30,ANORÍ
05040,ANORI,2017,31,0,2017-08-06,ANORÍ
05040,ANORI,2017,32,0,2017-08-13,ANORÍ
05040,ANORI,2017,33,1,2017-08-20,ANORÍ
05040,ANORI,2017,34,2,2017-08-27,ANORÍ
05040,ANORI,2017,35,3,2017-09-03,ANORÍ
05040,ANORI,2017,36,1,2017-09-10,ANORÍ
05040,ANORI,2017,37,1,2017-09-17,ANORÍ
05040,ANORI,2017,38,0,2017-09-24,ANORÍ
05040,ANORI,2017,39,0,2017-10-01,ANORÍ
05040,ANORI,2017,40,0,2017-10-08,ANORÍ
05040,ANORI,2017,41,1,2017-10-15,ANORÍ
05040,ANORI,2017,42,0,2017-10-22,ANORÍ
05040,ANORI,2017,43,0,2017-10-29,ANORÍ
05040,ANORI,2017,44,1,2017-11-05,ANORÍ
05040,ANORI,2017,45,2,2017-11-12,ANORÍ
05040,ANORI,2017,46,0,2017-11-19,ANORÍ
05040,ANORI,2017,47,2,2017-11-26,ANORÍ
05040,ANORI,2017,48,1,2017-12-03,ANORÍ
05040,ANORI,2017,49,0,2017-12-10,ANORÍ
05040,ANORI,2017,50,0,2017-12-17,ANORÍ
05040,ANORI,2017,51,0,2017-12-24,ANORÍ
05040,ANORI,2017,52,0,2017-12-31,ANORÍ
05040,ANORI,2017,53,0,2018-01-07,ANORÍ
05042,ANTIOQUIA,2017,1,0,2017-01-08,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,2,0,2017-01-15,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,3,1,2017-01-22,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,4,0,2017-01-29,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,5,0,2017-02-05,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,6,1,2017-02-12,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,7,0,2017-02-19,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,8,0,2017-02-26,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,9,0,2017-03-05,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,10,0,2017-03-12,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,11,0,2017-03-19,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,12,0,2017-03-26,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,13,0,2017-04-02,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,14,0,2017-04-09,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,15,0,2017-04-16,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,16,0,2017-04-23,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,17,0,2017-04-30,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,18,0,2017-05-07,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,19,1,2017-05-14,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,20,0,2017-05-21,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,21,0,2017-05-28,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,22,2,2017-06-04,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,23,1,2017-06-11,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,24,0,2017-06-18,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,25,0,2017-06-25,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,26,2,2017-07-02,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,27,1,2017-07-09,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,28,1,2017-07-16,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,29,0,2017-07-23,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,30,0,2017-07-30,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,31,0,2017-08-06,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,32,0,2017-08-13,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,33,0,2017-08-20,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,34,0,2017-08-27,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,35,0,2017-09-03,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,36,1,2017-09-10,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,37,1,2017-09-17,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,38,0,2017-09-24,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,39,5,2017-10-01,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,40,0,2017-10-08,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,41,2,2017-10-15,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,42,0,2017-10-22,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,43,0,2017-10-29,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,44,2,2017-11-05,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,45,0,2017-11-12,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,46,0,2017-11-19,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,47,0,2017-11-26,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,48,0,2017-12-03,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,49,0,2017-12-10,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,50,2,2017-12-17,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,51,0,2017-12-24,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,52,0,2017-12-31,SANTA FÉ DE ANTIOQUIA
05042,ANTIOQUIA,2017,53,0,2018-01-07,SANTA FÉ DE ANTIOQUIA
05045,APARTADO,2017,1,2,2017-01-08,APARTADÓ
05045,APARTADO,2017,2,4,2017-01-15,APARTADÓ
05045,APARTADO,2017,3,4,2017-01-22,APARTADÓ
05045,APARTADO,2017,4,1,2017-01-29,APARTADÓ
05045,APARTADO,2017,5,1,2017-02-05,APARTADÓ
05045,APARTADO,2017,6,5,2017-02-12,APARTADÓ
05045,APARTADO,2017,7,4,2017-02-19,APARTADÓ
05045,APARTADO,2017,8,1,2017-02-26,APARTADÓ
05045,APARTADO,2017,9,1,2017-03-05,APARTADÓ
05045,APARTADO,2017,10,4,2017-03-12,APARTADÓ
05045,APARTADO,2017,11,2,2017-03-19,APARTADÓ
05045,APARTADO,2017,12,1,2017-03-26,APARTADÓ
05045,APARTADO,2017,13,3,2017-04-02,APARTADÓ
05045,APARTADO,2017,14,1,2017-04-09,APARTADÓ
05045,APARTADO,2017,15,3,2017-04-16,APARTADÓ
05045,APARTADO,2017,16,2,2017-04-23,APARTADÓ
05045,APARTADO,2017,17,1,2017-04-30,APARTADÓ
05045,APARTADO,2017,18,5,2017-05-07,APARTADÓ
05045,APARTADO,2017,19,6,2017-05-14,APARTADÓ
05045,APARTADO,2017,20,8,2017-05-21,APARTADÓ
05045,APARTADO,2017,21,5,2017-05-28,APARTADÓ
05045,APARTADO,2017,22,1,2017-06-04,APARTADÓ
05045,APARTADO,2017,23,5,2017-06-11,APARTADÓ
05045,APARTADO,2017,24,2,2017-06-18,APARTADÓ
05045,APARTADO,2017,25,3,2017-06-25,APARTADÓ
05045,APARTADO,2017,26,5,2017-07-02,APARTADÓ
05045,APARTADO,2017,27,2,2017-07-09,APARTADÓ
05045,APARTADO,2017,28,1,2017-07-16,APARTADÓ
05045,APARTADO,2017,29,1,2017-07-23,APARTADÓ
05045,APARTADO,2017,30,8,2017-07-30,APARTADÓ
05045,APARTADO,2017,31,8,2017-08-06,APARTADÓ
05045,APARTADO,2017,32,9,2017-08-13,APARTADÓ
05045,APARTADO,2017,33,3,2017-08-20,APARTADÓ
05045,APARTADO,2017,34,3,2017-08-27,APARTADÓ
05045,APARTADO,2017,35,1,2017-09-03,APARTADÓ
05045,APARTADO,2017,36,2,2017-09-10,APARTADÓ
05045,APARTADO,2017,37,0,2017-09-17,APARTADÓ
05045,APARTADO,2017,38,7,2017-09-24,APARTADÓ
05045,APARTADO,2017,39,5,2017-10-01,APARTADÓ
05045,APARTADO,2017,40,4,2017-10-08,APARTADÓ
05045,APARTADO,2017,41,5,2017-10-15,APARTADÓ
05045,APARTADO,2017,42,4,2017-10-22,APARTADÓ
05045,APARTADO,2017,43,4,2017-10-29,APARTADÓ
05045,APARTADO,2017,44,3,2017-11-05,APARTADÓ
05045,APARTADO,2017,45,2,2017-11-12,APARTADÓ
05045,APARTADO,2017,46,4,2017-11-19,APARTADÓ
05045,APARTADO,2017,47,4,2017-11-26,APARTADÓ
05045,APARTADO,2017,48,4,2017-12-03,APARTADÓ
05045,APARTADO,2017,49,10,2017-12-10,APARTADÓ
05045,APARTADO,2017,50,3,2017-12-17,APARTADÓ
05045,APARTADO,2017,51,1,2017-12-24,APARTADÓ
05045,APARTADO,2017,52,1,2017-12-31,APARTADÓ
05045,APARTADO,2017,53,0,2018-01-07,APARTADÓ
05051,ARBOLETES,2017,1,0,2017-01-08,ARBOLETES
05051,ARBOLETES,2017,2,0,2017-01-15,ARBOLETES
05051,ARBOLETES,2017,3,0,2017-01-22,ARBOLETES
05051,ARBOLETES,2017,4,0,2017-01-29,ARBOLETES
05051,ARBOLETES,2017,5,0,2017-02-05,ARBOLETES
05051,ARBOLETES,2017,6,0,2017-02-12,ARBOLETES
05051,ARBOLETES,2017,7,0,2017-02-19,ARBOLETES
05051,ARBOLETES,2017,8,0,2017-02-26,ARBOLETES
05051,ARBOLETES,2017,9,0,2017-03-05,ARBOLETES
05051,ARBOLETES,2017,10,0,2017-03-12,ARBOLETES
05051,ARBOLETES,2017,11,0,2017-03-19,ARBOLETES
05051,ARBOLETES,2017,12,0,2017-03-26,ARBOLETES
05051,ARBOLETES,2017,13,0,2017-04-02,ARBOLETES
05051,ARBOLETES,2017,14,1,2017-04-09,ARBOLETES
05051,ARBOLETES,2017,15,1,2017-04-16,ARBOLETES
05051,ARBOLETES,2017,16,0,2017-04-23,ARBOLETES
05051,ARBOLETES,2017,17,0,2017-04-30,ARBOLETES
05051,ARBOLETES,2017,18,0,2017-05-07,ARBOLETES
05051,ARBOLETES,2017,19,0,2017-05-14,ARBOLETES
05051,ARBOLETES,2017,20,0,2017-05-21,ARBOLETES
05051,ARBOLETES,2017,21,0,2017-05-28,ARBOLETES
05051,ARBOLETES,2017,22,1,2017-06-04,ARBOLETES
05051,ARBOLETES,2017,23,3,2017-06-11,ARBOLETES
05051,ARBOLETES,2017,24,2,2017-06-18,ARBOLETES
05051,ARBOLETES,2017,25,0,2017-06-25,ARBOLETES
05051,ARBOLETES,2017,26,0,2017-07-02,ARBOLETES
05051,ARBOLETES,2017,27,0,2017-07-09,ARBOLETES
05051,ARBOLETES,2017,28,0,2017-07-16,ARBOLETES
05051,ARBOLETES,2017,29,1,2017-07-23,ARBOLETES
05051,ARBOLETES,2017,30,0,2017-07-30,ARBOLETES
05051,ARBOLETES,2017,31,0,2017-08-06,ARBOLETES
05051,ARBOLETES,2017,32,0,2017-08-13,ARBOLETES
05051,ARBOLETES,2017,33,0,2017-08-20,ARBOLETES
05051,ARBOLETES,2017,34,0,2017-08-27,ARBOLETES
05051,ARBOLETES,2017,35,0,2017-09-03,ARBOLETES
05051,ARBOLETES,2017,36,0,2017-09-10,ARBOLETES
05051,ARBOLETES,2017,37,1,2017-09-17,ARBOLETES
05051,ARBOLETES,2017,38,4,2017-09-24,ARBOLETES
05051,ARBOLETES,2017,39,0,2017-10-01,ARBOLETES
05051,ARBOLETES,2017,40,0,2017-10-08,ARBOLETES
05051,ARBOLETES,2017,41,0,2017-10-15,ARBOLETES
05051,ARBOLETES,2017,42,0,2017-10-22,ARBOLETES
05051,ARBOLETES,2017,43,0,2017-10-29,ARBOLETES
05051,ARBOLETES,2017,44,0,2017-11-05,ARBOLETES
05051,ARBOLETES,2017,45,0,2017-11-12,ARBOLETES
05051,ARBOLETES,2017,46,0,2017-11-19,ARBOLETES
05051,ARBOLETES,2017,47,0,2017-11-26,ARBOLETES
05051,ARBOLETES,2017,48,0,2017-12-03,ARBOLETES
05051,ARBOLETES,2017,49,0,2017-12-10,ARBOLETES
05051,ARBOLETES,2017,50,0,2017-12-17,ARBOLETES
05051,ARBOLETES,2017,51,0,2017-12-24,ARBOLETES
05051,ARBOLETES,2017,52,0,2017-12-31,ARBOLETES
05051,ARBOLETES,2017,53,0,2018-01-07,ARBOLETES
05059,ARMENIA,2017,1,0,2017-01-08,ARMENIA
05059,ARMENIA,2017,2,0,2017-01-15,ARMENIA
05059,ARMENIA,2017,3,0,2017-01-22,ARMENIA
05059,ARMENIA,2017,4,0,2017-01-29,ARMENIA
05059,ARMENIA,2017,5,0,2017-02-05,ARMENIA
05059,ARMENIA,2017,6,0,2017-02-12,ARMENIA
05059,ARMENIA,2017,7,0,2017-02-19,ARMENIA
05059,ARMENIA,2017,8,0,2017-02-26,ARMENIA
05059,ARMENIA,2017,9,0,2017-03-05,ARMENIA
05059,ARMENIA,2017,10,0,2017-03-12,ARMENIA
05059,ARMENIA,2017,11,0,2017-03-19,ARMENIA
05059,ARMENIA,2017,12,0,2017-03-26,ARMENIA
05059,ARMENIA,2017,13,0,2017-04-02,ARMENIA
05059,ARMENIA,2017,14,0,2017-04-09,ARMENIA
05059,ARMENIA,2017,15,0,2017-04-16,ARMENIA
05059,ARMENIA,2017,16,0,2017-04-23,ARMENIA
05059,ARMENIA,2017,17,0,2017-04-30,ARMENIA
05059,ARMENIA,2017,18,0,2017-05-07,ARMENIA
05059,ARMENIA,2017,19,0,2017-05-14,ARMENIA
05059,ARMENIA,2017,20,0,2017-05-21,ARMENIA
05059,ARMENIA,2017,21,0,2017-05-28,ARMENIA
05059,ARMENIA,2017,22,0,2017-06-04,ARMENIA
05059,ARMENIA,2017,23,0,2017-06-11,ARMENIA
05059,ARMENIA,2017,24,0,2017-06-18,ARMENIA
05059,ARMENIA,2017,25,0,2017-06-25,ARMENIA
05059,ARMENIA,2017,26,0,2017-07-02,ARMENIA
05059,ARMENIA,2017,27,0,2017-07-09,ARMENIA
05059,ARMENIA,2017,28,0,2017-07-16,ARMENIA
05059,ARMENIA,2017,29,0,2017-07-23,ARMENIA
05059,ARMENIA,2017,30,0,2017-07-30,ARMENIA
05059,ARMENIA,2017,31,0,2017-08-06,ARMENIA
05059,ARMENIA,2017,32,0,2017-08-13,ARMENIA
05059,ARMENIA,2017,33,1,2017-08-20,ARMENIA
05059,ARMENIA,2017,34,0,2017-08-27,ARMENIA
05059,ARMENIA,2017,35,0,2017-09-03,ARMENIA
05059,ARMENIA,2017,36,0,2017-09-10,ARMENIA
05059,ARMENIA,2017,37,0,2017-09-17,ARMENIA
05059,ARMENIA,2017,38,0,2017-09-24,ARMENIA
05059,ARMENIA,2017,39,0,2017-10-01,ARMENIA
05059,ARMENIA,2017,40,0,2017-10-08,ARMENIA
05059,ARMENIA,2017,41,0,2017-10-15,ARMENIA
05059,ARMENIA,2017,42,0,2017-10-22,ARMENIA
05059,ARMENIA,2017,43,0,2017-10-29,ARMENIA
05059,ARMENIA,2017,44,0,2017-11-05,ARMENIA
05059,ARMENIA,2017,45,0,2017-11-12,ARMENIA
05059,ARMENIA,2017,46,0,2017-11-19,ARMENIA
05059,ARMENIA,2017,47,0,2017-11-26,ARMENIA
05059,ARMENIA,2017,48,0,2017-12-03,ARMENIA
05059,ARMENIA,2017,49,0,2017-12-10,ARMENIA
05059,ARMENIA,2017,50,0,2017-12-17,ARMENIA
05059,ARMENIA,2017,51,0,2017-12-24,ARMENIA
05059,ARMENIA,2017,52,0,2017-12-31,ARMENIA
05059,ARMENIA,2017,53,0,2018-01-07,ARMENIA
05088,BELLO,2017,1,0,2017-01-08,BELLO
05088,BELLO,2017,2,0,2017-01-15,BELLO
05088,BELLO,2017,3,0,2017-01-22,BELLO
05088,BELLO,2017,4,0,2017-01-29,BELLO
