system:index,MuniCode,date,mean,.geo
20210101_00000000000000000036,010516,2021-01-01,0.18523391010433377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000037,010511,2021-01-01,0.12518162024074014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000038,010519,2021-01-01,0.14295812572987887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000039,010509,2021-01-01,0.3482501010916172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000003a,010502,2021-01-01,0.19582631768608358,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000003b,010523,2021-01-01,0.2816331538276424,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000003c,010512,2021-01-01,0.15996494778979636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000003d,010522,2021-01-01,0.19939766461045955,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000003e,010513,2021-01-01,0.17007357092687167,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000003f,010503,2021-01-01,0.14209980886836046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000040,010521,2021-01-01,0.16567753562516485,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000041,010603,2021-01-01,0.1268956390602792,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000042,010604,2021-01-01,0.24713804397231368,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000043,010605,2021-01-01,0.11735553188976877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000044,010607,2021-01-01,0.1662108928516661,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000045,010612,2021-01-01,0.12039389088448904,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000046,010601,2021-01-01,0.456911970529709,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000047,010606,2021-01-01,0.1720271855814952,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000048,010602,2021-01-01,0.11938102374697855,"{""type"":""MultiPoint"",""coordinates"":[]}"
