system:index,MuniCode,date,mean,.geo
20170101_00000000000000000000,010103,2017-01-01,0.11307687499762441,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000001,010110,2017-01-01,0.029122778797032216,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000002,010109,2017-01-01,0.07379112867623638,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000003,010118,2017-01-01,0.09838116219248921,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000004,010101,2017-01-01,0.8980358132502633,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000005,010112,2017-01-01,0.08141579176904182,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000006,010108,2017-01-01,0.24982652227478422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000007,010105,2017-01-01,0.09527931648976874,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000008,010102,2017-01-01,0.14233255337616524,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000009,010116,2017-01-01,0.1471906362181094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_0000000000000000000a,010104,2017-01-01,0.06708472030588224,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_0000000000000000000b,010107,2017-01-01,0.02426062497468795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_0000000000000000000c,010117,2017-01-01,0.06513885862774291,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_0000000000000000000d,010106,2017-01-01,0.0686607169948995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_0000000000000000000e,010111,2017-01-01,0.0958356553214602,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_0000000000000000000f,010114,2017-01-01,0.05952729323501954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000010,010121,2017-01-01,0.10158727046648551,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000011,010119,2017-01-01,0.10904131395458083,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000012,010120,2017-01-01,0.010897574712727837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000013,010115,2017-01-01,-0.01733210571647929,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000014,010113,2017-01-01,0.009567783299959488,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000015,010206,2017-01-01,0.1993478580485828,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000016,010201,2017-01-01,0.4495081446051643,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000017,010204,2017-01-01,0.44050641496796517,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000018,010203,2017-01-01,0.2199093487928454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000019,010202,2017-01-01,0.12992010972786328,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_0000000000000000001a,010205,2017-01-01,0.020957957307431354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_0000000000000000001b,010303,2017-01-01,0.17553330595860323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_0000000000000000001c,010309,2017-01-01,0.14813300928497972,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_0000000000000000001d,010311,2017-01-01,0.09516693856276563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_0000000000000000001e,010304,2017-01-01,0.01971366681654823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_0000000000000000001f,010306,2017-01-01,0.04187423958333987,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000020,010312,2017-01-01,0.031169303151980885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000021,010307,2017-01-01,0.1883883443430363,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000022,010308,2017-01-01,0.02831782722645552,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000023,010305,2017-01-01,0.2397132516927417,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000024,010310,2017-01-01,0.11405469811419518,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000025,010302,2017-01-01,0.013771042768302629,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000026,010301,2017-01-01,0.08852387463929237,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000027,010401,2017-01-01,0.025531375028193748,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000028,010402,2017-01-01,0.13777121744171672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_00000000000000000029,010403,2017-01-01,0.10572030250089659,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_0000000000000000002a,010515,2017-01-01,0.01003301802158913,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_0000000000000000002b,010504,2017-01-01,0.09318442986854808,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101_0000000000000000002c,010514,2017-01-01,0.019642091509393986,"{""type"":""MultiPoint"",""coordinates"":[]}"
