system:index,MuniCode,date,mean,.geo
20150101_00000000000000000070,021003,2015-01-01,0.15919818881834488,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000071,021007,2015-01-01,0.20453456820529728,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000072,021012,2015-01-01,0.32640494720197283,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000073,021009,2015-01-01,0.1687034120790072,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000074,021011,2015-01-01,0.1565405937365968,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000075,021005,2015-01-01,0.1331312056845281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000076,021002,2015-01-01,0.13469072401581036,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000077,021013,2015-01-01,0.13181208674254763,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000078,021001,2015-01-01,0.18653769259284425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000079,021004,2015-01-01,0.13569640068795855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000007a,021014,2015-01-01,0.642415713448373,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000007b,021201,2015-01-01,0.4229649023617158,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000007c,021208,2015-01-01,0.15890246508265093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000007d,021210,2015-01-01,0.21098984923616515,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000007e,021301,2015-01-01,0.18433707031262478,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000007f,021305,2015-01-01,0.16706925073344359,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000080,021303,2015-01-01,0.1644721066571764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000081,021308,2015-01-01,0.14921610851374886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000082,021306,2015-01-01,0.1321656352961565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000083,021307,2015-01-01,0.12184415752537874,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000084,021302,2015-01-01,0.1604055952213213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000085,021304,2015-01-01,0.16983268096647905,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000086,021509,2015-01-01,0.12135827906806587,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000087,021503,2015-01-01,0.10664779723035163,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000088,021603,2015-01-01,0.20935798581784285,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000089,021602,2015-01-01,0.1124657310062661,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000008a,021601,2015-01-01,0.19419358242295495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000008b,021604,2015-01-01,0.1899101156395228,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000008c,021710,2015-01-01,0.19824662495390521,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000008d,021702,2015-01-01,0.10919252640666678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000008e,021901,2015-01-01,0.20225082242194467,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000008f,021902,2015-01-01,0.09423496099671107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000090,021910,2015-01-01,0.19799616139254786,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000091,021904,2015-01-01,0.17755043773772666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000092,021907,2015-01-01,0.1962728243829936,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000093,021905,2015-01-01,0.06823369510786194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000094,021903,2015-01-01,0.17053724655706273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000095,021906,2015-01-01,0.1359485799962597,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000096,021908,2015-01-01,0.09956217799669004,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000097,021909,2015-01-01,0.14208018001363745,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000098,022001,2015-01-01,0.34909656959094365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_00000000000000000099,022008,2015-01-01,0.14798161488335965,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000009a,030106,2015-01-01,0.20222841613185868,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000009b,030102,2015-01-01,0.15275790651557009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000009c,030103,2015-01-01,0.16930687782875029,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000009d,030107,2015-01-01,0.22026258482899017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000009e,030101,2015-01-01,0.40348673351446845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_0000000000000000009f,030109,2015-01-01,0.3233228763438754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000a0,030104,2015-01-01,0.17455247602903703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000a1,030108,2015-01-01,0.1665363221233261,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000a2,030105,2015-01-01,0.19214294708021737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000a3,030204,2015-01-01,0.2649310831259721,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000a4,030211,2015-01-01,0.11286840725775925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000a5,030201,2015-01-01,0.3654577990815897,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000a6,030213,2015-01-01,0.2540835058736441,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000a7,030215,2015-01-01,0.18922043776277991,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000a8,030210,2015-01-01,0.10400260227047506,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000a9,030207,2015-01-01,0.19935270506518493,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000aa,030206,2015-01-01,0.12233876648143184,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000ab,030214,2015-01-01,0.11734451920974191,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000ac,030212,2015-01-01,0.12812590995477832,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000ad,030218,2015-01-01,0.1561262752064206,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000ae,030205,2015-01-01,0.1548630701188202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000af,030217,2015-01-01,0.12216108917355557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000b0,030203,2015-01-01,0.13994618437322093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000b1,030209,2015-01-01,0.21467203289140394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000b2,030216,2015-01-01,0.27582897290952774,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000b3,030219,2015-01-01,0.20308348596336362,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000b4,030202,2015-01-01,0.19832780152201823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000b5,030208,2015-01-01,0.20213806826430253,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000b6,030220,2015-01-01,0.1315650030667648,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000b7,030306,2015-01-01,0.13088100279451312,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000b8,030302,2015-01-01,0.1518258417077355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000b9,030303,2015-01-01,0.19395999875421077,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000ba,030307,2015-01-01,0.13522838779099136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000bb,030304,2015-01-01,0.1307836157501452,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000bc,030301,2015-01-01,0.1598392096934448,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000bd,030305,2015-01-01,0.13756140435911035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000be,030402,2015-01-01,0.11388061486537006,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000bf,030410,2015-01-01,0.15887783961831223,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000c0,030417,2015-01-01,0.15185900028758648,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000c1,030412,2015-01-01,0.11479008739853883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000c2,030413,2015-01-01,0.16275851470421682,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000c3,030406,2015-01-01,0.15238013227165872,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000c4,030403,2015-01-01,0.16156324100566893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000c5,030407,2015-01-01,0.12818942473899111,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000c6,030408,2015-01-01,0.12024934184364502,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000c7,030414,2015-01-01,0.1605136565610832,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000c8,030401,2015-01-01,0.1523688656354355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000c9,030416,2015-01-01,0.12317611723068757,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000ca,030404,2015-01-01,0.17350504677962816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000cb,030405,2015-01-01,0.12289060853418753,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000cc,030411,2015-01-01,0.12827501689741047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000cd,030409,2015-01-01,0.1249955489441838,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000ce,030415,2015-01-01,0.1859354832360035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000cf,030506,2015-01-01,1.2257669880346378,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000d0,030504,2015-01-01,0.18800303608298952,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000d1,030501,2015-01-01,0.196331546524579,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000d2,030505,2015-01-01,0.2720662716678733,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000d3,030503,2015-01-01,0.1621780651766991,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000d4,030502,2015-01-01,0.12869895869961748,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000d5,030607,2015-01-01,0.13379141217651344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000d6,030604,2015-01-01,0.1606591533906732,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000d7,030603,2015-01-01,0.15525945821058085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000d8,030608,2015-01-01,0.17470087037530876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000d9,030602,2015-01-01,0.27739346654833397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000da,030601,2015-01-01,0.20352227002354914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000db,030606,2015-01-01,0.1621400691818448,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000dc,030605,2015-01-01,0.17979627677555365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000dd,030609,2015-01-01,0.13774568108556337,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000de,030610,2015-01-01,0.148138032346684,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000df,030611,2015-01-01,0.16426907977775992,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000e0,030710,2015-01-01,0.18101909647326211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000e1,030712,2015-01-01,0.2707222790834261,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000e2,030706,2015-01-01,0.1366808471820467,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000e3,030707,2015-01-01,0.1552320706284367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000e4,030713,2015-01-01,0.15257108474073264,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000e5,030714,2015-01-01,0.13544548003356613,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000e6,030708,2015-01-01,0.1377957846904109,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000e7,030701,2015-01-01,0.1508901177150479,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000e8,030705,2015-01-01,0.14235020049772112,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000e9,030711,2015-01-01,0.14000361084736088,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000ea,030709,2015-01-01,0.15262826318903577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000eb,030703,2015-01-01,0.12455431981313922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000ec,030704,2015-01-01,0.13033094603493547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101_000000000000000000ed,030702,2015-01-01,0.12678042212913665,"{""type"":""MultiPoint"",""coordinates"":[]}"
