system:index,MuniCode,date,mean,.geo
20140101_00000000000000000000,010103,2014-01-01,0.08000715105682822,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000001,010110,2014-01-01,0.10488142791052898,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000002,010109,2014-01-01,0.14879324457851575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000003,010118,2014-01-01,0.16160432175908096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000004,010101,2014-01-01,0.6011904920597454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000005,010112,2014-01-01,0.1344366835319676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000006,010108,2014-01-01,0.2990308400649371,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000007,010105,2014-01-01,0.10731115025433052,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000008,010102,2014-01-01,0.1523396179298982,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000009,010116,2014-01-01,0.10464716701999878,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000000a,010104,2014-01-01,0.1368885046312669,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000000b,010107,2014-01-01,0.067677743098511,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000000c,010117,2014-01-01,0.09749338104285213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000000d,010106,2014-01-01,0.15116456402530573,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000000e,010111,2014-01-01,0.07681524689379571,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000000f,010114,2014-01-01,0.14523226397263017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000010,010121,2014-01-01,0.13324838944018494,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000011,010119,2014-01-01,0.13044178572781953,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000012,010120,2014-01-01,0.1332566231294768,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000013,010115,2014-01-01,0.18732286433433742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000014,010113,2014-01-01,0.042626513079156166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000015,010206,2014-01-01,0.15571276451584803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000016,010201,2014-01-01,0.2422214788797513,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000017,010204,2014-01-01,0.30965891776941573,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000018,010203,2014-01-01,0.1531233042920153,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000019,010202,2014-01-01,0.07505198164067252,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000001a,010205,2014-01-01,0.07001521019297179,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000001b,010303,2014-01-01,0.1307567376698859,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000001c,010309,2014-01-01,0.10529066391772392,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000001d,010311,2014-01-01,0.12379718740984584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000001e,010304,2014-01-01,0.08736049632037357,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000001f,010306,2014-01-01,0.13352749774862446,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000020,010312,2014-01-01,0.05270997346124626,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000021,010307,2014-01-01,0.14527165296697514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000022,010308,2014-01-01,0.21412135237645782,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000023,010305,2014-01-01,0.12896262462416877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000024,010310,2014-01-01,0.1028832300799035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000025,010302,2014-01-01,0.12240977912645505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000026,010301,2014-01-01,0.1429048914646251,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000027,010401,2014-01-01,0.01565758943208132,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000028,010402,2014-01-01,0.022094214288472292,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000029,010403,2014-01-01,0.017595441700903595,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000002a,010515,2014-01-01,0.098611193637131,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000002b,010504,2014-01-01,0.009600030967772477,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000002c,010514,2014-01-01,0.13592736442014192,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000002d,010501,2014-01-01,0.18071771732625008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000002e,010520,2014-01-01,0.11751665954297018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000002f,010518,2014-01-01,0.11998751523561406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000030,010508,2014-01-01,0.1487906169982441,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000031,010507,2014-01-01,0.03336802318603929,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000032,010506,2014-01-01,0.0636132315595768,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000033,010517,2014-01-01,0.1220876243831322,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000034,010510,2014-01-01,0.11697576137971111,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000035,010505,2014-01-01,0.08443722643309269,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000036,010516,2014-01-01,0.15385477608590367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000037,010511,2014-01-01,0.157413655234606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000038,010519,2014-01-01,0.13685276316635414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000039,010509,2014-01-01,0.24792584136162424,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000003a,010502,2014-01-01,0.11631948314316094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000003b,010523,2014-01-01,0.1795183847953411,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000003c,010512,2014-01-01,0.08987753279568922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000003d,010522,2014-01-01,0.024391221054642125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000003e,010513,2014-01-01,0.06896616115824597,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000003f,010503,2014-01-01,0.13710372499168372,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000040,010521,2014-01-01,0.039192735001500716,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000041,010603,2014-01-01,0.13951572077253005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000042,010604,2014-01-01,0.21167696740892183,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000043,010605,2014-01-01,0.11216985836475525,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000044,010607,2014-01-01,0.14694325474929892,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000045,010612,2014-01-01,0.14891920232983932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000046,010601,2014-01-01,0.2439224572376336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000047,010606,2014-01-01,0.1764824506465797,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000048,010602,2014-01-01,0.10705437753248934,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000049,010611,2014-01-01,0.20190764392049448,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000004a,010608,2014-01-01,0.1643133707994241,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000004b,010609,2014-01-01,0.13340445275116924,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000004c,010610,2014-01-01,0.2057863665755251,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000004d,010705,2014-01-01,0.10242770566176114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000004e,010706,2014-01-01,0.10764853400411342,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000004f,010707,2014-01-01,0.09639300701299491,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000050,010703,2014-01-01,0.10948933784919185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000051,010704,2014-01-01,0.19704071590037076,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000052,010701,2014-01-01,0.2648243575740566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000053,010702,2014-01-01,0.09742499307525324,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000054,020108,2014-01-01,0.10199348009931379,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000055,020105,2014-01-01,1.0169803551397343,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000056,020101,2014-01-01,0.699114056335123,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000057,020305,2014-01-01,0.0972417022363163,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000058,020301,2014-01-01,0.13996388033324964,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000059,020303,2014-01-01,0.10255264537828673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000005a,020304,2014-01-01,0.13163354297619392,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000005b,020306,2014-01-01,0.04521506311275719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000005c,020302,2014-01-01,0.1304953651680567,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000005d,020402,2014-01-01,0.17205573405556335,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000005e,020401,2014-01-01,0.12616955607379524,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000005f,020504,2014-01-01,0.1773414578642145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000060,020509,2014-01-01,0.08456255025365501,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000061,020508,2014-01-01,0.11819256188276861,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000062,020513,2014-01-01,0.07663465988169203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000063,020608,2014-01-01,0.12087359527579249,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000064,020606,2014-01-01,0.2538914318069082,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000065,020609,2014-01-01,0.1840914038430643,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000066,020601,2014-01-01,0.3820547392808735,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000067,020701,2014-01-01,0.14751312261956953,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000068,020702,2014-01-01,0.07938105075494335,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000069,020703,2014-01-01,0.14898323407685177,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000006a,020904,2014-01-01,0.11935152149718861,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000006b,021010,2014-01-01,0.09615216062108765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000006c,021015,2014-01-01,0.12265452236883921,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000006d,021016,2014-01-01,0.11331496775850451,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000006e,021006,2014-01-01,0.10079054034108927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000006f,021008,2014-01-01,0.10666088035744248,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000070,021003,2014-01-01,0.10505098993794776,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000071,021007,2014-01-01,0.12413313339799098,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000072,021012,2014-01-01,0.3898063570393372,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000073,021009,2014-01-01,0.15104921979696556,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000074,021011,2014-01-01,0.1575204132478875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000075,021005,2014-01-01,0.11550373925425816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000076,021002,2014-01-01,0.09530203570971564,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000077,021013,2014-01-01,0.03691249135734506,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000078,021001,2014-01-01,0.1581792909334666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000079,021004,2014-01-01,0.11878187782685137,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000007a,021014,2014-01-01,0.7983725138546078,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000007b,021201,2014-01-01,0.47408777492477266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000007c,021208,2014-01-01,0.10756530299535372,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000007d,021210,2014-01-01,0.11339162732439508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000007e,021301,2014-01-01,0.3365092768450501,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000007f,021305,2014-01-01,0.10792938151362416,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000080,021303,2014-01-01,0.10598912912670695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000081,021308,2014-01-01,0.13196867456979633,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000082,021306,2014-01-01,0.14824001134763437,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000083,021307,2014-01-01,0.1242159972504142,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000084,021302,2014-01-01,0.23128132044326558,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000085,021304,2014-01-01,0.06420144628557449,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000086,021509,2014-01-01,0.0706161530670966,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000087,021503,2014-01-01,0.09903818384180639,"{""type"":""MultiPoint"",""coordinates"":[]}"
