system:index,MuniCode,date,mean,.geo
20160101_00000000000000000000,010103,2016-01-01,0.02266799578567262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000001,010110,2016-01-01,-0.0036284096873371347,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000002,010109,2016-01-01,0.027997305710814133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000003,010118,2016-01-01,0.04488170166594623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000004,010101,2016-01-01,0.4792102772244675,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000005,010112,2016-01-01,0.019504496451379395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000006,010108,2016-01-01,0.09197493534148932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000007,010105,2016-01-01,-0.04421722142443227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000008,010102,2016-01-01,-0.03286417582307537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000009,010116,2016-01-01,-0.04267096982567588,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_0000000000000000000a,010104,2016-01-01,-0.0171264335106041,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_0000000000000000000b,010107,2016-01-01,-0.06025217122320323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_0000000000000000000c,010117,2016-01-01,-0.021406259853381657,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_0000000000000000000d,010106,2016-01-01,-0.0018958515801024923,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_0000000000000000000e,010111,2016-01-01,0.02342052987677743,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_0000000000000000000f,010114,2016-01-01,-0.043774951038423444,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000010,010121,2016-01-01,0.0012337787471204398,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000011,010119,2016-01-01,0.005030191976398485,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000012,010120,2016-01-01,-0.00964367093693096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000013,010115,2016-01-01,-0.031006919914614878,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000014,010113,2016-01-01,0.027188936832191955,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000015,010206,2016-01-01,0.06291792049344909,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000016,010201,2016-01-01,0.6026808784317944,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000017,010204,2016-01-01,0.255553400587969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000018,010203,2016-01-01,0.08117913225366993,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000019,010202,2016-01-01,-0.023822880097771195,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_0000000000000000001a,010205,2016-01-01,-0.048706157646035475,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_0000000000000000001b,010303,2016-01-01,-0.02648610379819559,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_0000000000000000001c,010309,2016-01-01,-0.0438310183761123,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_0000000000000000001d,010311,2016-01-01,-0.02092480962317746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_0000000000000000001e,010304,2016-01-01,-0.06168496518994415,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_0000000000000000001f,010306,2016-01-01,0.004281074421913071,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000020,010312,2016-01-01,-0.05349703704642885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000021,010307,2016-01-01,0.045519695295979656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000022,010308,2016-01-01,0.0029406234704301764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000023,010305,2016-01-01,5.216647457493693E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000024,010310,2016-01-01,0.003963483847207653,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000025,010302,2016-01-01,-0.03549957504713145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000026,010301,2016-01-01,-0.018637908426846362,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000027,010401,2016-01-01,-0.056513120036375694,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000028,010402,2016-01-01,-0.045705727316598665,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_00000000000000000029,010403,2016-01-01,-0.05860828176943409,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101_0000000000000000002a,010515,2016-01-01,-3.25077403466809E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
