"","log_CL","Month","HNTL","NDVI","Precip","SWOccurrence","Evapotranspiration","Humidity","Soil_Heat_Flux","LST_Day","LST_Night","Soil_Moisture","Near_Surface_Air_Temp","Near_Surface_Wind_Speed","pland_forest","area_mn_forest","te_forest","enn_mn_forest","year_fold_train","year_fold_test","fold","Code"
"18",-11.0252465440445,12,1.3953926608676,0.661215317175187,97.4817368915714,23.1773054428718,4.60316521036884e-05,0.0149735696339975,0.87175476192475,26.0651449608962,15.9973298730908,0.380076575927,294.836421800954,2.20999284659257,66.9736887393665,25.1791465437788,8021220,60.973890560952,3,3,2,18001
"19",-10.6325969379447,1,1.60461345737041,0.678055982873413,44.8678662597043,23.1773054428718,4.62823641246951e-05,0.0134754848313341,2.00625254735396,25.4416800609981,18.0178111535588,0.339273341950773,295.691779055222,2.60920407846779,64.6735605058385,20.3213095054691,8890800,60.3528290950551,4,4,2,18001
"20",-9.78529907755747,2,1.60461345737041,0.599200894895214,206.447657310582,23.1773054428718,3.91328879199078e-05,0.015265271830553,0.795723112328832,22.5956542977363,16.258300112037,0.372587706649888,295.73623192487,2.36440197346543,64.6735605058385,20.3213095054691,8890800,60.3528290950551,4,4,2,18001
"21",-9.53398464927657,3,1.60461345737041,0.656558562615746,288.286277213959,23.1773054428718,4.71082290111297e-05,0.0148225734610713,0.22090306233379,25.7036403691176,12.433941941375,0.40941245767417,295.239509749907,2.43833640506188,64.6735605058385,20.3213095054691,8890800,60.3528290950551,4,4,2,18001
"22",-9.93944975738473,4,1.60461345737041,0.607490765247128,411.510406144609,23.1773054428718,4.56330476327858e-05,0.0152009439199467,-0.353305027412894,22.4900821847447,6.58298685686404,0.422571939257375,294.278550694036,2.45496964574004,64.6735605058385,20.3213095054691,8890800,60.3528290950551,4,4,2,18001
"23",-9.53398464927657,5,1.60461345737041,0.57969066181032,422.227971969973,23.1773054428718,4.17711952202894e-05,0.0154369751428464,0.148578840599782,26.4783464359835,14.3167835739247,0.424418309174081,293.986789819325,2.28756466633425,64.6735605058385,20.3213095054691,8890800,60.3528290950551,4,4,2,18001
"24",-9.93944975738473,6,1.60461345737041,0.553917070601444,345.638054354999,23.1773054428718,3.99489860207942e-05,0.0142511359402266,-0.430713141460687,24.2311693044077,13.2843971170543,0.422934554139863,293.026302784508,2.31024348611262,64.6735605058385,20.3213095054691,8890800,60.3528290950551,4,4,2,18001
"25",-9.24630257682479,7,1.60461345737041,0.682829389377095,365.889067411479,23.1773054428718,4.41987999902259e-05,0.0138909435718669,-0.180563078184868,23.7931626393293,14.986672063003,0.420440761032138,293.042908466374,2.17990690075435,64.6735605058385,20.3213095054691,8890800,60.3528290950551,4,4,2,18001
"26",-8.84083746871662,8,1.60461345737041,0.716021462182836,144.52334750078,23.1773054428718,4.69946941227818e-05,0.0128002276698918,0.10275460275163,23.8155445427313,15.576494955064,0.402673252465074,293.503227813359,2.53684518817142,64.6735605058385,20.3213095054691,8890800,60.3528290950551,4,4,2,18001
"27",-8.89799588255657,9,1.60461345737041,0.724044103771994,197.699277750884,23.1773054428718,5.54953782509202e-05,0.0128372015533551,0.524046737525973,26.5074972888114,15.4457036899878,0.409798724353007,294.464603734432,2.50043140181974,64.6735605058385,20.3213095054691,8890800,60.3528290950551,4,4,2,18001
"28",-9.42862413361874,10,1.60461345737041,0.672731140522978,218.010106160228,23.1773054428718,5.14700103176521e-05,0.0141905158229362,0.381982238830995,28.0874462940521,12.3406574223517,0.410413237305128,294.389663739779,2.12692055728459,64.6735605058385,20.3213095054691,8890800,60.3528290950551,4,4,2,18001
"29",-9.24630257682479,11,1.60461345737041,0.45511893828103,253.956497670423,23.1773054428718,3.598960044755e-05,0.0148717404338165,0.13412862232797,29.5149640174003,9.25471480393442,0.424327429979532,293.361585161866,1.74959444635856,64.6735605058385,20.3213095054691,8890800,60.3528290950551,4,4,2,18001
"30",-8.95862050437301,12,1.60461345737041,0.66414615158127,170.414813735371,23.1773054428718,3.66239251225177e-05,0.0147169155845341,0.394745967275439,25.7126555946741,14.18835402766,0.419953194057827,293.30883575407,1.84445102878052,64.6735605058385,20.3213095054691,8890800,60.3528290950551,4,4,2,18001
"31",-9.6994877104989,1,1.51916920446081,0.724689137684743,73.1968924674249,23.1773054428718,4.45148080595864e-05,0.0143939375022516,1.42682595775784,24.473037099415,15.1909134204918,0.393094807669191,293.828732489216,2.18005957383168,64.5895423925217,19.5132958080284,8933520,61.4256587460532,5,5,2,18001
"32",-8.94571590812252,2,1.51916920446081,0.518864089540465,170.982545639593,23.1773054428718,3.45225792658296e-05,0.0147685925826126,0.328604384692769,23.5239731679648,9.66217665121066,0.395932440142441,293.487709196822,1.99549878179964,64.5895423925217,19.5132958080284,8933520,61.4256587460532,5,5,2,18001
"33",-9.58170467484252,3,1.51916920446081,0.560339990772637,231.575538093122,23.1773054428718,3.73054006161592e-05,0.0147396420401836,0.366377960920585,29.0812122156922,14.1654126106906,0.417241754619378,293.490455398849,1.96480368523826,64.5895423925217,19.5132958080284,8933520,61.4256587460532,5,5,2,18001
"34",-9.29402260239074,4,1.51916920446081,0.36834258373907,401.897842783284,23.1773054428718,4.1232927536093e-05,0.0145578548538646,0.0709363857729769,27.1242978365379,10.2295363611141,0.42915786824084,293.016582171027,2.16034739969322,64.5895423925217,19.5132958080284,8933520,61.4256587460532,5,5,2,18001
"35",-9.47634415918469,5,1.51916920446081,0.56104648943614,445.845481651861,23.1773054428718,3.71831713722728e-05,0.0146535682507026,-0.0957082834565154,27.2584666101328,10.5224143155557,0.425644651980676,292.996698379452,2.35482086880813,64.5895423925217,19.5132958080284,8933520,61.4256587460532,5,5,2,18001
"36",-10.6803169635106,6,1.51916920446081,0.579195571599899,341.792614184884,23.1773054428718,3.82090913180356e-05,0.0141836063370558,0.18505220528206,23.5546202705793,15.010603945776,0.419991172211355,292.753855818795,2.13450137161626,64.5895423925217,19.5132958080284,8933520,61.4256587460532,5,5,2,18001
"37",-10.1694913397446,7,1.51916920446081,0.479933815014258,243.71137044872,23.1773054428718,4.17029790566829e-05,0.0139668381494734,0.0292431855431372,25.0072453896372,9.70151719354481,0.41731688792815,292.665825425595,2.3002667134298,64.5895423925217,19.5132958080284,8933520,61.4256587460532,5,5,2,18001
"38",-9.58170467484252,8,1.51916920446081,0.622944660250094,154.062154038222,23.1773054428718,4.51021651955597e-05,0.0136702173151175,0.396322801141605,25.3326875589424,13.2908234749097,0.407187203483863,293.008403676792,2.33993030242647,64.5895423925217,19.5132958080284,8933520,61.4256587460532,5,5,2,18001
"39",-9.6994877104989,9,1.51916920446081,0.620609002182641,219.295571872823,23.1773054428718,4.88527199616192e-05,0.0135302973030855,0.132392719989909,27.7333173670355,15.867460227364,0.409831308731352,293.178342503423,2.382918344156,64.5895423925217,19.5132958080284,8933520,61.4256587460532,5,5,2,18001
"40",-10.3926348910588,10,1.51916920446081,0.642035862107257,192.880132698441,23.1773054428718,4.6507292986634e-05,0.0145896301153438,0.731346209496581,28.0512490162901,17.5360924256613,0.418445036485613,293.842280858513,1.993451312162,64.5895423925217,19.5132958080284,8933520,61.4256587460532,5,5,2,18001
"41",-9.2139798947172,11,1.51916920446081,0.635837203047408,269.528395991984,23.1773054428718,4.1614094637902e-05,0.0148691525324882,0.470850973947222,26.4819657274043,15.6853515187934,0.422143727387261,293.548804795142,1.91823939192052,64.5895423925217,19.5132958080284,8933520,61.4256587460532,5,5,2,18001
"42",-9.98716978295068,12,1.51916920446081,0.679838408396656,238.084255194415,23.1773054428718,4.31528306674256e-05,0.0150721053110027,0.856367119015065,25.3088036065508,13.7529580230703,0.42263440234571,293.654453197407,1.96740520353273,64.5895423925217,19.5132958080284,8933520,61.4256587460532,5,5,2,18001
"43",-10.0019820509516,1,1.66168026455463,0.722471258055547,173.811837841031,23.1773054428718,4.12329390441689e-05,0.0147269884320082,0.806305278194492,25.9863792972806,15.3927974108638,0.412295628659557,293.563812965224,2.051623867364,64.4501005657985,20.845204567079,8557650,62.6821748889164,6,6,2,18001
"44",-9.49115642718562,2,1.66168026455463,0.629587854017334,217.251699480739,23.1773054428718,3.70698717727205e-05,0.0145904341211036,0.514984877787959,24.1544340920745,13.6911515740247,0.412414891567783,293.460163804039,1.96888628705333,64.4501005657985,20.845204567079,8557650,62.6821748889164,6,6,2,18001
"45",-9.59651694284345,3,1.66168026455463,0.434062958271695,353.877966984976,23.1773054428718,4.20662276045225e-05,0.0145772029331036,0.00876518296559434,27.6260836584052,13.3337008007249,0.424343637892229,293.193670674819,2.31210616321339,64.4501005657985,20.845204567079,8557650,62.6821748889164,6,6,2,18001
"46",-10.0019820509516,4,1.66168026455463,0.44355510701488,339.952229295199,23.1773054428718,3.96145601740415e-05,0.014627635515747,0.233322633018574,26.1701673432782,12.6181672648166,0.4250752986055,293.290706635782,2.1125025809473,64.4501005657985,20.845204567079,8557650,62.6821748889164,6,6,2,18001
"47",-10.0019820509516,5,1.66168026455463,0.55140739812638,261.808230974164,23.1773054428718,3.96615762510737e-05,0.0142490631390778,0.00993630845505407,23.8913336536866,10.2717371810456,0.422087797603861,292.838472917848,2.2634601018546,64.4501005657985,20.845204567079,8557650,62.6821748889164,6,6,2,18001
"48",-9.59651694284345,6,1.66168026455463,0.493960707250256,242.965013053745,23.1773054428718,4.01351909905572e-05,0.0136529440545027,-0.250489885101278,24.871511243034,9.98015736631184,0.414599550521263,292.55237005586,2.25030034018472,64.4501005657985,20.845204567079,8557650,62.6821748889164,6,6,2,18001
"49",-9.08569131907746,7,1.66168026455463,0.646220641530045,255.822368745706,23.1773054428718,4.09976492698155e-05,0.0136117707950207,0.113368592342346,23.4969852696495,9.34952280617816,0.413953829273668,292.312385418965,2.43290155399652,64.4501005657985,20.845204567079,8557650,62.6821748889164,6,6,2,18001
"50",-9.30883487039167,8,1.66168026455463,0.689383394791463,180.221435086868,23.1773054428718,4.70895289567317e-05,0.0132787553997695,0.303408001043866,26.7380951091058,12.0949232254866,0.399267972930556,292.865179192145,2.71306755545667,64.4501005657985,20.845204567079,8557650,62.6821748889164,6,6,2,18001
"51",-10.6951292315116,9,1.66168026455463,0.63624290762509,198.086944428908,23.1773054428718,5.4254345208826e-05,0.0131456339332635,0.794005372659363,27.0925678028863,14.8531921556023,0.394550283184989,293.624407427663,2.76495385280119,64.4501005657985,20.845204567079,8557650,62.6821748889164,6,6,2,18001
"52",-10.0019820509516,10,1.66168026455463,0.717331152494327,222.450855971232,23.1773054428718,4.75948254405424e-05,0.0144040747111407,0.56982770253787,26.693795878311,16.9735198277502,0.414981934316446,293.956137171591,2.08720305559883,64.4501005657985,20.845204567079,8557650,62.6821748889164,6,6,2,18001
"53",-9.84783137112436,11,1.66168026455463,0.614807915788926,116.517382531445,23.1773054428718,4.51811819802305e-05,0.0150591583376036,0.874089906565132,27.3691824291223,14.6349536815599,0.405701384984044,294.160609936004,2.01166383429041,64.4501005657985,20.845204567079,8557650,62.6821748889164,6,6,2,18001
"54",-9.49115642718562,12,1.66168026455463,0.672583731802492,182.285018751469,23.1773054428718,3.63409445167855e-05,0.0151570866138954,0.627295844105337,24.817652494143,14.6418076682971,0.413491570842264,293.773697558056,1.88772911887204,64.4501005657985,20.845204567079,8557650,62.6821748889164,6,6,2,18001
"55",-10.2324099320033,1,1.69932148221568,0.684067457357338,43.3647464383416,23.1773054428718,4.38675871817196e-05,0.0147719553123075,1.73406142736155,25.758672100981,17.8326425795071,0.388192628106403,294.415133878991,2.27391713944361,65.877570076137,20.0240342771982,8359680,59.593289284602,7,7,2,18001
"56",-10.0500883752093,2,1.69932148221568,0.515468357919874,254.370400343703,23.1773054428718,3.65158551385042e-05,0.0151135168810199,0.344830316619006,27.2806497943522,15.9114716964287,0.40302184160852,294.011372899363,2.27381499391188,65.877570076137,20.0240342771982,8359680,59.593289284602,7,7,2,18001
"57",-11.1487006638774,3,1.69932148221568,0.679823600971913,276.276026893217,23.1773054428718,4.34735739124971e-05,0.0151746937031325,0.414721904353035,26.1165688835395,14.6527355672036,0.422136682259219,294.255618347379,2.28426076269046,65.877570076137,20.0240342771982,8359680,59.593289284602,7,7,2,18001
"58",-10.0500883752093,4,1.69932148221568,0.560841661758924,221.325220857287,23.1773054428718,4.13846792132913e-05,0.0149723318213349,0.0616432972172932,23.4741890370236,13.9678839734195,0.420287411814083,293.850750294923,2.45246254632255,65.877570076137,20.0240342771982,8359680,59.593289284602,7,7,2,18001
"59",-11.8418478444374,5,1.69932148221568,0.411861322592654,391.175350106448,23.1773054428718,4.05429192045876e-05,0.0146390978795324,-0.0670739551815776,24.4774902626785,12.2294137503259,0.425422019474897,293.2384042804,2.18756258472539,65.877570076137,20.0240342771982,8359680,59.593289284602,7,7,2,18001
"60",-10.0500883752093,6,1.69932148221568,0.563911099621539,257.754418072636,23.1773054428718,4.49047794124213e-05,0.0141061511868128,0.0777628043116529,24.0892089441242,16.4126730931514,0.419327152057628,293.038524086395,2.21514375834087,65.877570076137,20.0240342771982,8359680,59.593289284602,7,7,2,18001
"61",-10.0500883752093,7,1.69932148221568,0.635041355064131,335.535152759951,23.1773054428718,4.18596249295528e-05,0.0134403227497863,-0.582926278393751,23.9911591676084,11.0133671831433,0.420653901268296,292.207984921961,2.55036445412078,65.877570076137,20.0240342771982,8359680,59.593289284602,7,7,2,18001
"62",-10.2324099320033,8,1.69932148221568,0.52484997309091,343.020444940987,23.1773054428718,4.37784162804567e-05,0.0134632387841594,-0.106944301768421,23.3169226058212,12.5314788372833,0.418682096350056,292.694148191937,2.59800397874182,65.877570076137,20.0240342771982,8359680,59.593289284602,7,7,2,18001
"63",-11.1487006638774,9,1.69932148221568,0.705401342876152,194.608352874257,23.1773054428718,5.16404170386835e-05,0.013505524237751,0.617077619209364,28.0229735451786,17.1756906457155,0.410513239190615,293.678551241026,2.63116287292754,65.877570076137,20.0240342771982,8359680,59.593289284602,7,7,2,18001
"64",-11.1487006638774,10,1.69932148221568,0.667394275355471,155.493876821806,23.1773054428718,5.29044450785722e-05,0.0143118852503244,0.98399123606463,27.1889073215541,14.6447503434878,0.408024299417615,294.337202532888,2.28883381389159,65.877570076137,20.0240342771982,8359680,59.593289284602,7,7,2,18001
"65",-10.7432355557693,11,1.69932148221568,0.571757169222512,244.106512313839,23.1773054428718,4.25901030620239e-05,0.0150898725775305,0.626251883797465,26.125590181131,9.44382299719184,0.417505320827599,293.90895789772,1.96777723430431,65.877570076137,20.0240342771982,8359680,59.593289284602,7,7,2,18001
"66",-10.4706462496423,1,2.43293595073557,0.662749116470732,104.560340192363,23.1773054428718,4.16795095240502e-05,0.0145527769081687,1.21941180274886,24.7935811490681,15.8368338101369,0.392004933142823,294.309577000289,2.16099163332602,68.4754242605832,18.7765192255983,8833560,57.6155544627048,8,8,2,18001
"67",-11.8569406107622,2,2.43293595073557,0.465768469128741,143.970998129378,23.1773054428718,3.61688592401688e-05,0.0148218317732334,0.777422872389869,23.728047713758,17.1466650710347,0.391956068173255,294.414599568074,2.08187275116854,68.4754242605832,18.7765192255983,8833560,57.6155544627048,8,8,2,18001
"68",-10.4706462496423,3,2.43293595073557,0.4083488637587,229.45908921463,23.1773054428718,4.10453722330141e-05,0.0149676571823712,0.557155611411794,25.0432524756687,14.3050779234882,0.41941785560426,294.213869004255,2.28775176881173,68.4754242605832,18.7765192255983,8833560,57.6155544627048,8,8,2,18001
"69",-10.0651811415341,4,2.43293595073557,0.51158676930806,321.455600769764,23.1773054428718,4.35458992685209e-05,0.0148186959343816,-0.00284149323919626,26.5493154608364,14.203049304615,0.420636915141554,294.277755133655,2.5621568916163,68.4754242605832,18.7765192255983,8833560,57.6155544627048,8,8,2,18001
"70",-10.7583283220941,5,2.43293595073557,0.655034970982828,405.606779943139,23.1773054428718,4.46837255034331e-05,0.0147067372001411,0.245225590341057,24.0068483551661,12.9428784364718,0.424473280518127,293.94855708514,2.25965890875021,68.4754242605832,18.7765192255983,8833560,57.6155544627048,8,8,2,18001
"71",-10.7583283220941,6,2.43293595073557,0.506076871207818,309.84854974112,23.1773054428718,4.39944942584942e-05,0.0141035184276297,-0.114298437852582,24.7367280926575,11.3037575791382,0.417285032006195,293.493667153995,2.36006333078172,68.4754242605832,18.7765192255983,8833560,57.6155544627048,8,8,2,18001
"72",-10.4706462496423,7,2.43293595073557,0.401927970097361,258.163651626146,23.1773054428718,5.00111834621964e-05,0.0133801736474826,-0.0805503818556008,26.0778062508595,7.3576519498271,0.413347443900718,293.125492935547,2.74115189741845,68.4754242605832,18.7765192255983,8833560,57.6155544627048,8,8,2,18001
"73",-11.1637934302022,8,2.43293595073557,0.586725990452838,235.23917531367,23.1773054428718,5.14456592444605e-05,0.0124583446917216,-0.103422182032077,22.7832222478331,11.9952436526436,0.40817399219811,293.321558089163,2.80769497242487,68.4754242605832,18.7765192255983,8833560,57.6155544627048,8,8,2,18001
"74",-10.2475026983281,9,2.43293595073557,0.66749571495777,183.112272601645,23.1773054428718,5.67696782166993e-05,0.0136802175043852,1.07490816106568,26.7488912027563,16.6817725958125,0.407334001465218,294.672393212379,2.62367853431036,68.4754242605832,18.7765192255983,8833560,57.6155544627048,8,8,2,18001
"75",-10.4706462496423,10,2.43293595073557,0.689208752958044,225.853044974892,23.1773054428718,4.90433959246244e-05,0.01403497948279,0.352137572447109,27.7308227355016,7.78671369554457,0.404393584180916,293.91150877464,2.36318792770233,68.4754242605832,18.7765192255983,8833560,57.6155544627048,8,8,2,18001
"76",-10.4706462496423,11,2.43293595073557,0.628805367408211,161.042113058699,23.1773054428718,4.55965133250664e-05,0.0151014041023314,0.780993609672053,26.5341909629845,16.4537343660024,0.415211645883142,294.065557909282,2.08302714609522,68.4754242605832,18.7765192255983,8833560,57.6155544627048,8,8,2,18001
"77",-11.1637934302022,12,2.43293595073557,0.691926963164479,129.385943306594,23.1773054428718,4.55568998171392e-05,0.0149914997279573,0.818004437010969,24.3010777807903,14.3023661856895,0.406134004663779,293.892091161094,2.22108741568074,68.4754242605832,18.7765192255983,8833560,57.6155544627048,8,8,2,18001
"78",-11.2042648741332,1,2.93861983731481,0.548477276887903,150.213917023409,23.1773054428718,4.45039268869774e-05,0.0142721585302611,0.667638939120779,21.7694410111682,15.5161625776323,0.389990558706796,293.728989529964,2.28900201525973,69.5127214190589,20.1700640204866,8809620,56.3060008268908,9,9,2,18001
"79",-10.2879741422591,2,2.93861983731481,0.554360539741362,138.419243359843,23.1773054428718,3.95160398562478e-05,0.0148752753710268,1.27525137050147,23.956239383524,14.2456443930481,0.401934612974079,294.231347568165,2.31869566539317,69.5127214190589,20.1700640204866,8809620,56.3060008268908,9,9,2,18001
"80",-10.5111176935733,3,2.93861983731481,0.398660616907094,242.337629397389,23.1773054428718,3.80655830515092e-05,0.0152427439160958,0.397081105945433,23.5497865279938,7.68829942104884,0.403046952879394,294.151616497431,2.20372104962644,69.5127214190589,20.1700640204866,8809620,56.3060008268908,9,9,2,18001
"81",-10.7987997660251,4,2.93861983731481,0.544393244458606,226.337754777678,23.1773054428718,4.00460915218369e-05,0.0148116542070209,-0.109653026455585,23.6623057766482,0.979536602635604,0.42237950345385,293.519787342948,2.38517695810249,69.5127214190589,20.1700640204866,8809620,56.3060008268908,9,9,2,18001
"82",-10.7987997660251,5,2.93861983731481,0.356742820476552,208.00515147079,23.1773054428718,4.41071636631243e-05,0.0148351565450659,0.341770590704466,23.2061509238813,9.50115513450372,0.415062383383441,293.780865442311,2.41070650104477,69.5127214190589,20.1700640204866,8809620,56.3060008268908,9,9,2,18001
"83",-9.95150190563788,6,2.93861983731481,0.458616506520794,152.50676243205,23.1773054428718,4.10498245631578e-05,0.0140550706464246,-0.339469604303227,20.2138461075924,6.11386816801237,0.40699991254854,293.025047841377,2.55155012597639,69.5127214190589,20.1700640204866,8809620,56.3060008268908,9,9,2,18001
"84",-10.7987997660251,7,2.93861983731481,0.493960375653479,136.267792360682,23.1773054428718,4.69428285366524e-05,0.0138582817420343,0.349261931226526,24.4049964037804,7.88718790462586,0.394788778325912,293.646392039417,2.50788383868401,69.5127214190589,20.1700640204866,8809620,56.3060008268908,9,9,2,18001
"85",-10.7987997660251,8,2.93861983731481,0.541185850883608,105.594981266042,23.1773054428718,4.90802861608948e-05,0.0136780053716017,0.910798787357623,27.9007273394042,13.1807819984851,0.360912071763953,294.360599056957,2.77702074120736,69.5127214190589,20.1700640204866,8809620,56.3060008268908,9,9,2,18001
"86",-11.2042648741332,9,2.93861983731481,0.703360764452296,82.1240664536526,23.1773054428718,5.31049975425204e-05,0.0137994015730857,1.49564543331505,27.2445888014591,16.1622464759351,0.356907608363587,295.413240692476,2.70614950455946,69.5127214190589,20.1700640204866,8809620,56.3060008268908,9,9,2,18001
"87",-9.95150190563788,10,2.93861983731481,0.700230756033768,121.661914896849,23.1773054428718,5.0477801789128e-05,0.0138157953137334,0.778259569220282,28.3670299744623,14.3524478239233,0.346670501784377,295.374396480258,2.42244617604532,69.5127214190589,20.1700640204866,8809620,56.3060008268908,9,9,2,18001
"88",-9.81797051301336,11,2.93861983731481,0.675619733230623,196.937221970532,23.1773054428718,4.74261032302357e-05,0.0146685666625748,0.57372035698736,26.5480778526668,16.5139741458511,0.370506204201088,294.772772598779,2.22503703006821,69.5127214190589,20.1700640204866,8809620,56.3060008268908,9,9,2,18001
"89",-9.4125054049052,12,2.93861983731481,0.730540902416639,104.795633028845,23.1773054428718,4.99769078819916e-05,0.0139394534998839,0.795399875213573,24.0613556288333,17.7677594128603,0.361184576004927,295.231636559184,2.45886042558655,69.5127214190589,20.1700640204866,8809620,56.3060008268908,9,9,2,18001
"90",-9.17626639164244,1,2.91122827626503,0.734307156552825,56.399221699868,23.1773054428718,3.6183617774588e-05,0.0143462552410036,2.22122106971045,27.0547156198456,17.7425110715846,0.315691190787269,296.380146186698,2.20824852037532,70.664660940138,22.0340666564745,8876040,55.8842265133324,10,10,2,18001
"91",-9.86941357220238,2,2.91122827626503,0.37879409366713,50.0611680274167,23.1773054428718,2.44613439284852e-05,0.0153934178504455,1.39980873794601,22.4170211059475,16.8364061552502,0.277973307736567,295.729692633025,2.54105394164894,70.664660940138,22.0340666564745,8876040,55.8842265133324,10,10,2,18001
"92",-10.0029449648269,3,2.91122827626503,0.348825816935105,248.894349451729,23.1773054428718,3.50826209215877e-05,0.0157668025606921,-0.249553167412977,23.883695328842,17.8201072192569,0.376154196036929,295.227394748334,2.38427650868865,70.664660940138,22.0340666564745,8876040,55.8842265133324,10,10,2,18001
