system:index,MuniCode,mean,.geo
Harmonized_DN_NTL_2008_calDMSP_00000000000000000000,010103,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_00000000000000000001,010110,0.03120264429188915,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_00000000000000000002,010109,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_00000000000000000003,010118,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_00000000000000000004,010101,3.6125113877922854,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_00000000000000000005,010112,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_00000000000000000006,010108,3.0902987579724734,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_00000000000000000007,010105,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_00000000000000000008,010102,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_00000000000000000009,010116,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_0000000000000000000a,010104,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_0000000000000000000b,010107,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_0000000000000000000c,010117,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_0000000000000000000d,010106,0.03762151243529857,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_0000000000000000000e,010111,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_0000000000000000000f,010114,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_00000000000000000010,010121,0.1315135675797761,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_00000000000000000011,010119,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_00000000000000000012,010120,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_00000000000000000013,010115,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_00000000000000000014,010113,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_00000000000000000015,010206,0.013724442444525692,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2008_calDMSP_00000000000000000016,010201,3.155293088363955,"{""type"":""MultiPoint"",""coordinates"":[]}"
