system:index,MuniCode,mean,.geo
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000000,010103,1.7602807205322488,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000001,010110,3.6288939740655994,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000002,010109,5.850867052023124,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000003,010118,7.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000004,010101,13.580752100415015,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000005,010112,2.09735576923077,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000006,010108,6.837865055387714,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000007,010105,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000008,010102,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000009,010116,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000000a,010104,1.457560706401766,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000000b,010107,1.8794372833744868,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000000c,010117,1.1969048403029305,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000000d,010106,4.281067205319192,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000000e,010111,4.52220092223201,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000000f,010114,1.7872170863882697,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000010,010121,4.61891394831091,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000011,010119,2.679722840525599,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000012,010120,2.2832883257166587,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000013,010115,1.6647551830613148,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000014,010113,6.251706358949177,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000015,010206,6.264054897769776,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000016,010201,8.969582968795567,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000017,010204,7.44316239316239,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000018,010203,5.209278633282393,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000019,010202,2.0184750941519223,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000001a,010205,0.39589569422058507,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000001b,010303,6.307936120931367,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000001c,010309,1.672096072882877,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000001d,010311,3.3014011726125414,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000001e,010304,5.525892803190526,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000001f,010306,4.744301807702384,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000020,010312,0.693245852270628,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000021,010307,4.535082773819897,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000022,010308,4.6353835521769176,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000023,010305,4.6896108073335485,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000024,010310,1.7196648839150461,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000025,010302,1.3036634161535332,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000026,010301,2.345425212056027,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000027,010401,0.3760943254722585,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000028,010402,0.4722249739356931,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000029,010403,0.003042971318755702,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000002a,010515,2.5700066577896132,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000002b,010504,2.7779178220317617,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000002c,010514,0.8530101537723529,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000002d,010501,6.256175129863245,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000002e,010520,2.5117482418797183,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000002f,010518,2.9833668978891636,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000030,010508,5.318095662838664,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000031,010507,2.26027216276919,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000032,010506,3.242840778923253,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000033,010517,3.5542797494780793,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000034,010510,3.0523454380706774,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000035,010505,1.5455154888296465,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000036,010516,6.933391665755223,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000037,010511,1.819808278482131,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000038,010519,2.55556552962298,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_00000000000000000039,010509,7.133188125201678,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2019_simVIIRS_0000000000000000003a,010502,3.8358491903192653,"{""type"":""MultiPoint"",""coordinates"":[]}"
